,,,,,,,,,
Anzahl,GUID,NameDeutsch,DCL,ItemTyp,ausgerüstet in,Beeinflusst Gebäude,Buffs,Expedition,Seltenheit
0,191104,Kolponomos,,CultureItem,,AUSGESTORBENE ARTEN,Attraktivität(50) ,Expedition: Kampfkraft (15) ,Legendär
0,191105,Megaloceros,,CultureItem,,AUSGESTORBENE ARTEN,Attraktivität(50) ,,Legendär
0,191107,Schattenwolf,,CultureItem,,AUSGESTORBENE ARTEN,Attraktivität(50) ,Expedition: Jagdglück (30) ,Legendär
0,191112,Elefant,,CultureItem,,DSCHUNGEL DES OSTENS,Attraktivität(40) ,Expedition: Kampfkraft (25) ,Episch
0,191088,Tiger,,CultureItem,,DSCHUNGEL DES OSTENS,Attraktivität(30) ,Expedition: Kampfkraft (20) ,Selten
0,191073,Axishirsch,,CultureItem,,DSCHUNGEL DES OSTENS,Attraktivität(20) ,,Ungewöhnlich
0,191079,Pfau,,CultureItem,,DSCHUNGEL DES OSTENS,Attraktivität(20) ,Expedition: Glaube (15) ,Ungewöhnlich
0,191506,Krokodil,,CultureItem,,DSCHUNGEL DES OSTENS,Attraktivität(20) ,Expedition: Kampfkraft (10) ,Ungewöhnlich
0,193190,Wilder Wasserbüffel,,CultureItem,,DSCHUNGEL DES OSTENS,Attraktivität(20) ,,Ungewöhnlich
0,124060,Bartgeier,Land of Lions,CultureItem,,ENBESANISCHES HOCHLAND,Attraktivität(40) ,,Episch
0,124159,Dschelada,Land of Lions,CultureItem,,ENBESANISCHES HOCHLAND,Attraktivität(40) ,,Episch
0,124152,Bergnyala,Land of Lions,CultureItem,,ENBESANISCHES HOCHLAND,Attraktivität(30) ,,Selten
0,124153,Oryxantilope,Land of Lions,CultureItem,,ENBESANISCHES HOCHLAND,Attraktivität(30) ,,Selten
0,124147,Enbesanischer Wolf,Land of Lions,CultureItem,,ENBESANISCHES HOCHLAND,Attraktivität(20) ,Expedition: Jagdglück (10) ,Ungewöhnlich
0,124148,Zweihornchamäleon,Land of Lions,CultureItem,,ENBESANISCHES HOCHLAND,Attraktivität(20) ,,Ungewöhnlich
0,190455,Fennek,Land of Lions,CultureItem,,GROSSE WÜSTE,Attraktivität(30) ,,Selten
0,190457,Kaiserskorpion,Land of Lions,CultureItem,,GROSSE WÜSTE,Attraktivität(30) ,Expedition: Kampfkraft (5) Heilkunst (5) ,Selten
0,124075,Dromedar,Land of Lions,CultureItem,,GROSSE WÜSTE,Attraktivität(20) ,Expedition: Geschick (5) Kampfkraft (5) ,Ungewöhnlich
0,190466,Grüne Meeresschildkröte,,CultureItem,,GROSSES KORALLENRIFF,Attraktivität(10) ,,Gewöhnlich
0,190449,Großer Tümmler,,CultureItem,,GROSSES KORALLENRIFF,Attraktivität(30) ,Expedition: Navigation (15) Glaube (5) ,Selten
0,190464,Kugelfisch,,CultureItem,,GROSSES KORALLENRIFF,Attraktivität(30) ,,Selten
0,190458,Seepferdchen,,CultureItem,,GROSSES KORALLENRIFF,Attraktivität(20) ,,Ungewöhnlich
0,190462,Rotfeuerfisch,,CultureItem,,GROSSES KORALLENRIFF,Attraktivität(20) ,,Ungewöhnlich
0,190463,Mantarochen,,CultureItem,,GROSSES KORALLENRIFF,Attraktivität(20) ,,Ungewöhnlich
0,191094,Brillenbär,,CultureItem,,KORDILLEREN,Attraktivität(40) ,Expedition: Kampfkraft (15) ,Episch
0,191069,Kondor,,CultureItem,,KORDILLEREN,Attraktivität(20) ,Expedition: Glaube (-10) ,Ungewöhnlich
0,191113,Alpaka,,CultureItem,,KORDILLEREN,Attraktivität(20) ,Expedition: Geschick (10) ,Ungewöhnlich
0,112816,Drachenfisch der Tiefsee,SunkenTreasure,CultureItem,,LEUCHTKREATUREN,Attraktivität(30) ,,Selten
0,112817,Unbekannter Leuchtfisch,SunkenTreasure,CultureItem,,LEUCHTKREATUREN,Attraktivität(30) ,,Selten
0,113905,Leuchtkalmar,SunkenTreasure,CultureItem,,LEUCHTKREATUREN,Attraktivität(30) ,,Selten
0,124161,Giraffe,Land of Lions,CultureItem,,MIOMBO-WÄLDER,Attraktivität(40) ,,Episch
0,124163,Elefant,Land of Lions,CultureItem,,MIOMBO-WÄLDER,Attraktivität(50) ,Expedition: Geschick (30) Kampfkraft (20) ,Legendär
0,124164,Spitzmaulnashorn,Land of Lions,CultureItem,,MIOMBO-WÄLDER,Attraktivität(50) ,Expedition: Kampfkraft (20) ,Legendär
0,124156,Impala,Land of Lions,CultureItem,,MIOMBO-WÄLDER,Attraktivität(30) ,,Selten
0,124157,Karakal,Land of Lions,CultureItem,,MIOMBO-WÄLDER,Attraktivität(30) ,,Selten
0,124150,Wildhund,Land of Lions,CultureItem,,MIOMBO-WÄLDER,Attraktivität(20) ,Expedition: Gefechtskunde (5) Jagdglück (5) ,Ungewöhnlich
0,191058,Rind,,CultureItem,,NUTZTIERE,Attraktivität(10) ,,Gewöhnlich
0,191059,Huhn,,CultureItem,,NUTZTIERE,Attraktivität(10) ,,Gewöhnlich
0,191062,Ziege,,CultureItem,,NUTZTIERE,Attraktivität(10) ,,Gewöhnlich
0,191063,Pferd,,CultureItem,,NUTZTIERE,Attraktivität(10) ,Expedition: Kampfkraft (10) Jagdglück (10) ,Gewöhnlich
0,191065,Hausschwein,,CultureItem,,NUTZTIERE,Attraktivität(10) ,,Gewöhnlich
0,191066,Schaf,,CultureItem,,NUTZTIERE,Attraktivität(10) ,,Gewöhnlich
0,116040,Walross,The Passage,CultureItem,,POLARKREIS,Attraktivität(40) ,Expedition: Navigation (25) ,Episch
0,190448,Polarbär,The Passage,CultureItem,,POLARKREIS,Attraktivität(40) ,Expedition: Kampfkraft (30) ,Episch
0,115273,Narwal,The Passage,CultureItem,,POLARKREIS,Attraktivität(50) ,,Legendär
0,115470,Riesenalk,The Passage,CultureItem,,POLARKREIS,Attraktivität(50) ,,Legendär
0,115469,Polarfuchs,The Passage,CultureItem,,POLARKREIS,Attraktivität(20) ,,Ungewöhnlich
0,191084,Ringelrobbe,The Passage,CultureItem,,POLARKREIS,Attraktivität(20) ,,Ungewöhnlich
0,191099,Weißer Hai,,CultureItem,,RÄUBER DER MEERE,Attraktivität(40) ,,Episch
0,190450,Orka,,CultureItem,,RÄUBER DER MEERE,Attraktivität(30) ,,Selten
0,191087,Schwertfisch,,CultureItem,,RÄUBER DER MEERE,Attraktivität(30) ,,Selten
0,190004,Schwarzer Jaguar,,CultureItem,,REGENWALD,Attraktivität(40) ,Expedition: Kampfkraft (20) ,Episch
0,190962,Amazonasdelfin,,CultureItem,,REGENWALD,Attraktivität(40) ,Expedition: Navigation (20) Glaube (10) ,Episch
0,191092,Iguaca,,CultureItem,,REGENWALD,Attraktivität(40) ,Expedition: Glaube (20) ,Episch
0,191080,Pelikan,,CultureItem,,REGENWALD,Attraktivität(30) ,Expedition: Glaube (20) ,Selten
0,191090,Jaguar,,CultureItem,,REGENWALD,Attraktivität(30) ,Expedition: Gefechtskunde (20) ,Selten
0,191091,Schwarzer Kaiman,,CultureItem,,REGENWALD,Attraktivität(30) ,Expedition: Kampfkraft (15) ,Selten
0,191507,Albino-Alligator,,CultureItem,,SCHNEEFLOCKEN,Attraktivität(40) ,Expedition: Kampfkraft (20) ,Episch
0,190452,Weißer Tiger,,CultureItem,,SCHNEEFLOCKEN,Attraktivität(50) ,Expedition: Kampfkraft (30) ,Legendär
0,191106,Albino-Fennek,,CultureItem,,SCHNEEFLOCKEN,Attraktivität(50) ,,Legendär
0,191108,Baiji,,CultureItem,,SCHNEEFLOCKEN,Attraktivität(50) ,Expedition: Navigation (25) Glaube (10) ,Legendär
0,193191,Weißer Pfau,,CultureItem,,SCHNEEFLOCKEN,Attraktivität(50) ,Expedition: Kampfkraft (30) ,Legendär
0,193192,Albino-Gorilla,,CultureItem,,SCHNEEFLOCKEN,Attraktivität(50) ,Expedition: Kampfkraft (30) ,Legendär
0,124160,Gepard,Land of Lions,CultureItem,,STOLZE SAVANNE,Attraktivität(40) ,Expedition: Jagdglück (20) ,Episch
0,124162,Löwe,Land of Lions,CultureItem,,STOLZE SAVANNE,Attraktivität(50) ,Expedition: Kampfkraft (30) Redegabe (10) ,Legendär
0,124154,Tüpfelhyäne,Land of Lions,CultureItem,,STOLZE SAVANNE,Attraktivität(30) ,Expedition: Kampfkraft (15) Redegabe (-5) ,Selten
0,124155,Gnu,Land of Lions,CultureItem,,STOLZE SAVANNE,Attraktivität(30) ,,Selten
0,124149,Grevyzebra,Land of Lions,CultureItem,,STOLZE SAVANNE,Attraktivität(20) ,,Ungewöhnlich
0,191503,Strauß,Land of Lions,CultureItem,,STOLZE SAVANNE,Attraktivität(20) ,,Ungewöhnlich
0,191083,Elch,,CultureItem,,TAIGAWALD,Attraktivität(30) ,,Selten
0,191052,Braunbär,,CultureItem,,TAIGAWALD,Attraktivität(20) ,Expedition: Kampfkraft (20) ,Ungewöhnlich
0,191072,Schwarzbär,,CultureItem,,TAIGAWALD,Attraktivität(20) ,Expedition: Kampfkraft (20) ,Ungewöhnlich
0,124158,Flusspferd,Land of Lions,CultureItem,,WILDE SEEN,Attraktivität(40) ,Expedition: Kampfkraft (40) ,Episch
0,124151,Grauhals-Kronenkranich,Land of Lions,CultureItem,,WILDE SEEN,Attraktivität(30) ,Expedition: Glaube (10) ,Selten
0,191505,Flamingo,Land of Lions,CultureItem,,WILDE SEEN,Attraktivität(20) ,,Ungewöhnlich
0,112818,Gelbe Haarqualle,SunkenTreasure,CultureItem,,,Attraktivität(40) ,,Episch
0,191093,Paradiesvogel,,CultureItem,,,Attraktivität(40) ,Expedition: Glaube (20) ,Episch
0,191095,Schwarzdelfin,,CultureItem,,,Attraktivität(40) ,Expedition: Navigation (20) Glaube (10) ,Episch
0,191096,Schlankdelfin,,CultureItem,,,Attraktivität(40) ,Expedition: Navigation (20) Glaube (10) ,Episch
0,191097,Zwerggrindwal,,CultureItem,,,Attraktivität(40) ,,Episch
0,191098,Pottwal,,CultureItem,,,Attraktivität(40) ,,Episch
0,191100,Kleiner Schwertwal,,CultureItem,,,Attraktivität(40) ,,Episch
0,191101,Orang-Utan,,CultureItem,,,Attraktivität(40) ,,Episch
0,191102,Silberrückengorilla,,CultureItem,,,Attraktivität(40) ,Expedition: Kampfkraft (20) ,Episch
0,192326,Vom Aussterben bedrohte Schmetterlinge,,CultureItem,,,Attraktivität(40) ,,Episch
0,192331,"Mathilde, der Papagei",,CultureItem,,,Attraktivität(40) ,Expedition: Glaube (25) ,Episch
0,124041,Östliche Riesenschnecke,Land of Lions,CultureItem,,,Attraktivität(10) ,Expedition: Kampfkraft (-5) ,Gewöhnlich
0,124074,Weißbauchigel,Land of Lions,CultureItem,,,Attraktivität(10) ,,Gewöhnlich
0,190006,Möwe,,CultureItem,,,Attraktivität(10) ,Expedition: Navigation (15) ,Gewöhnlich
0,190446,Grauer Wolf,,CultureItem,,,Attraktivität(10) ,Expedition: Jagdglück (15) ,Gewöhnlich
0,190447,Rotwild,,CultureItem,,,Attraktivität(10) ,,Gewöhnlich
0,190467,Ratten,,CultureItem,,,Attraktivität(10) ,,Gewöhnlich
0,191053,Adler,,CultureItem,,,Attraktivität(10) ,Expedition: Jagdglück (15) ,Gewöhnlich
0,191054,Taube,,CultureItem,,,Attraktivität(10) ,Expedition: Glaube (5) ,Gewöhnlich
0,191055,Mauersegler,,CultureItem,,,Attraktivität(10) ,,Gewöhnlich
0,191056,Storch,,CultureItem,,,Attraktivität(10) ,Expedition: Glaube (10) ,Gewöhnlich
0,191057,Hauskatze,,CultureItem,,,Attraktivität(10) ,Expedition: Glaube (-5) ,Gewöhnlich
0,191060,Haushund,,CultureItem,,,Attraktivität(10) ,Expedition: Jagdglück (20) ,Gewöhnlich
0,191061,Esel,,CultureItem,,,Attraktivität(10) ,Expedition: Geschick (10) ,Gewöhnlich
0,191064,Ochse,,CultureItem,,,Attraktivität(10) ,Expedition: Geschick (5) ,Gewöhnlich
0,191067,Schwan,,CultureItem,,,Attraktivität(10) ,Expedition: Glaube (10) ,Gewöhnlich
0,191068,Rotfuchs,,CultureItem,,,Attraktivität(10) ,,Gewöhnlich
0,113469,Quastenflosser,SunkenTreasure,CultureItem,,,Attraktivität(50) ,,Legendär
0,191103,Großer Waldpapagei,,CultureItem,,,Attraktivität(50) ,Expedition: Glaube (30) ,Legendär
0,191109,Schweinswal,,CultureItem,,,Attraktivität(50) ,Expedition: Navigation (25) Glaube (10) ,Legendär
0,191110,Küstenleopard,,CultureItem,,,Attraktivität(50) ,Expedition: Kampfkraft (25) ,Legendär
0,191111,See-Orang-Utan,,CultureItem,,,Attraktivität(50) ,,Legendär
0,113907,Alligatorhecht,SunkenTreasure,CultureItem,,,Attraktivität(30) ,,Selten
0,190451,Gorilla,,CultureItem,,,Attraktivität(30) ,Expedition: Kampfkraft (15) ,Selten
0,190459,Eisvogel,,CultureItem,,,Attraktivität(30) ,,Selten
0,190460,Speikobra,Land of Lions,CultureItem,,,Attraktivität(30) ,Expedition: Kampfkraft (5) Heilkunst (10) ,Selten
0,191081,Braunkopfkakadu,,CultureItem,,,Attraktivität(30) ,Expedition: Glaube (15) ,Selten
0,191085,Löffelfuchs,Land of Lions,CultureItem,,,Attraktivität(30) ,,Selten
0,191089,Puma,,CultureItem,,,Attraktivität(30) ,Expedition: Kampfkraft (20) ,Selten
0,190007,Papagei,,CultureItem,,,Attraktivität(20) ,Expedition: Glaube (15) ,Ungewöhnlich
0,190453,Qualle,,CultureItem,,,Attraktivität(20) ,,Ungewöhnlich
0,190454,Schmetterlinge,,CultureItem,,,Attraktivität(20) ,,Ungewöhnlich
0,190456,Geckos,,CultureItem,,,Attraktivität(20) ,,Ungewöhnlich
0,190461,Kraushaar-Vogelspinne,Land of Lions,CultureItem,,,Attraktivität(20) ,,Ungewöhnlich
0,191070,Dominikanermöwe,,CultureItem,,,Attraktivität(20) ,Expedition: Navigation (20) ,Ungewöhnlich
0,191071,Silbermöwe,,CultureItem,,,Attraktivität(20) ,Expedition: Navigation (20) ,Ungewöhnlich
0,191077,Bison,,CultureItem,,,Attraktivität(20) ,,Ungewöhnlich
0,191078,Klippenfuchs,,CultureItem,,,Attraktivität(20) ,,Ungewöhnlich
0,191082,Elfenbeinmöwe,The Passage,CultureItem,,,Attraktivität(20) ,Expedition: Navigation (25) ,Ungewöhnlich
,,,,,,,,,
,Handelskammer Items,,,,,,,,
0,4277,Logistiker,,HarborOfficeItem,Handelskammer, Alle Luftschiff-Ankerplätze ,Unterhaltskosten(125%) Verladegeschwindigkeit(75%) ,Expedition: Männlich Geschick (25) ,Episch
0,104537,Gepäckgrößenbeschränkungen,,HarborOfficeItem,Handelskammer, Alle Luftschiff-Ankerplätze ,Unterhaltskosten(-30%) ,,Selten
0,136203,Original Paravent-Werbung,,TownhallItem,Handelskammer, Alle Einkaufspassagen ,Arbeitskräfte(-20%) Attraktivität(50) ,,Episch
0,136202,Beschädigte Paravent-Werbung,,TownhallItem,Handelskammer, Alle Einkaufspassagen ,Arbeitskräfte(-10%) Attraktivität(25) ,,Selten
0,132847,Flugblatt für Landwirt Lutz' Landpartie,,TownhallItem,Handelskammer," Alle landwirtschaftlichen Produktionsstätten, die Getreide, Paprika, Kartoffeln, Kirschen und Hopfen anbauen ",Unterhaltskosten(-10%) Attraktivität(10) Produktion(-10%) ,,Episch
0,132844,Flugblatt für die Brennerei vom Betrunkenen Bob,,TownhallItem,Handelskammer," Alle Produktionsgebäude der Alten Welt, die Alkohol herstellen  Hacienda- Bierbrauerei  Hacienda- Schnapsbrennerei ",Unterhaltskosten(-10%) Attraktivität(15) Produktion(-10%) ,,Episch
0,132840,Flubglatt für Walter Waterloggeds Weinwanderungen,,TownhallItem,Handelskammer, Weinberg ,Unterhaltskosten(-10%) Attraktivität(20) Produktion(-10%) ,,Episch
0,190740,Köhler,,GuildhouseItem,, All Charcoal Kilns ,Produktion(10%) ,Expedition: Männlich Geschick (10) ,Gewöhnlich
0,190742,Parkhüter,,GuildhouseItem,, All Charcoal Kilns ,Produktion(30%) Zusatzprodukte:  Kautschuk(5) ,Expedition: Männlich Jagdglück (30) Navigation (10) ,Selten
0,190741,Köhlerin,,GuildhouseItem,, All Charcoal Kilns ,Attraktivität(-100) ,Expedition: Weiblich Geschick (20) ,Ungewöhnlich
0,136739,Artenübergreifende Transplantation,,GuildhouseItem,, Alle Baumschulen ,Produktion(5%) Zusatzprodukte:  Zitrusfrüchte(4) Unterhaltskosten(10%) Arbeitskräfte(17%) ,,Episch
0,136712,Bestäubungsmethode,,GuildhouseItem,, Alle Baumschulen ,Produktion(25%) benötigte Fläche(-25%) Unterhaltskosten(20%) Arbeitskräfte(30%) ,,Legendär
0,136741,Optimierter Baumschnitt,,GuildhouseItem,, Alle Baumschulen ,Produktion(15%) benötigte Fläche(-15%) Unterhaltskosten(30%) Arbeitskräfte(20%) ,,Selten
0,136821,"Schneller reich werden, Band I: Kein Schaden für den Profit",,GuildhouseItem,, Alle Baumschulen ,Produktion(15%) benötigte Fläche(-20%) Attraktivität(15) Unterhaltskosten(10%) Arbeitskräfte(8%) ,,Selten
0,137286,Leistungsmedaille in Silber,,GuildhouseItem,, Alle Baumschulen  Alle Chemiefabriken  Alle Fertigungsstraßen  Alle Manufakturen ,Produktion(50%) ,,Episch
0,137281,Leistungsmedaille in Gold,,GuildhouseItem,, Alle Baumschulen  Alle Chemiefabriken  Alle Fertigungsstraßen  Alle Manufakturen ,Produktion(75%) ,,Legendär
0,137288,Leistungsmedaille in Bronze,,GuildhouseItem,, Alle Baumschulen  Alle Chemiefabriken  Alle Fertigungsstraßen  Alle Manufakturen ,Produktion(25%) ,,Selten
0,1956,"Bodenkundlerin, gemäßigtes Klima",,GuildhouseItem,, Alle Baumschulen der Alten Welt ,Produktion(20%) Zusatzprodukte: (4) Produkt nicht benötigt(Mist) Produkt ersetzen(Anbaufläche => Mist) Unterhaltskosten(125%) Arbeitskräfte(35%) ,Expedition: Weiblich Geschick (12) ,Selten
0,1961,"Bodenkundlerin, Tropen",,GuildhouseItem,, Alle Baumschulen der Neuen Welt ,Produktion(25%) Zusatzprodukte: (2) Produkt nicht benötigt(Mist) Produkt ersetzen(Anbaufläche => Mist) Unterhaltskosten(175%) Arbeitskräfte(15%) ,Expedition: Weiblich Geschick (5) Redegabe (10) ,Selten
0,136819,"Schneller reich werden, Band III: Praktische Polykultur",,GuildhouseItem,, Alle Baumschulen der Neuen Welt  Industrielle Ölpresse ,Produktion(25%) Zusatzprodukte:  Kaffeebohnen(5) Tabak(4) Kakao(3) Unterhaltskosten(30%) Arbeitskräfte(23%) ,,Episch
0,190878,Simmons elektrische Seilfahrt,,GuildhouseItem,, Alle Bergminen ,Produktion(40%) Unterhaltskosten(-35%) ,,Episch
0,116189,Der bizarre Ballon-MagNate,The Passage,GuildhouseItem,, Alle Bergminen ,Zusatzprodukte:  Eisen(1) ,Expedition: Navigation (35) ,Legendär
0,190877,Sicherheits-Seilfahrt,,GuildhouseItem,, Alle Bergminen ,Produktion(35%) Unterhaltskosten(-25%) Aufstandsgefahr(30%) ,,Selten
0,190876,Förderkorb,,GuildhouseItem,, Alle Bergminen ,Produktion(25%) Unterhaltskosten(-15%) Aufstandsgefahr(50%) ,,Ungewöhnlich
0,190756,Schürfer,,GuildhouseItem,, Alle Bohrtürme ,Unterhaltskosten(-50%) ,Expedition: Männlich Geschick (10) ,Gewöhnlich
0,190758,Veredlerin,,GuildhouseItem,, Alle Bohrtürme ,Produktion(20%) ,Expedition: Weiblich Geschick (20) ,Ungewöhnlich
0,136825,Doppelte Redundanz,,GuildhouseItem,, Alle Chemiefabriken  Hacienda-Düngerwerk ,Produktion(50%) Unterhaltskosten(50%) Arbeitskräfte(30%) Brandgefahr(-100%) Krankheitsgefahr(-100%) Aufstandsgefahr(-100%) ,,Episch
0,136885,"Belinda San Pedro, Leiterin von 'Konsum heute'",High Life,GuildhouseItem,, Alle Einkaufspassagen ,Produkt ersetzen(Kirschholz => Holz) Produkt ersetzen(Holzfurnier => Holz) Produkt ersetzen(Kokosöl => Talg) Produkt ersetzen(Stahl => Eisen) Produkt ersetzen(Messing => Eisen) Arbeitskräfte(10%) Brandgefahr(100%) ,Expedition: Weiblich Redegabe (25) Geschick (10) Pirat ,Legendär
0,136886,Dekorateur,High Life,GuildhouseItem,, Alle Einkaufspassagen ,Attraktivität(50) Arbeitskräfte(20%) ,Expedition: Männlich Geschick (20) Glaube (5) ,Selten
0,136887,Kundenbetreuerin,High Life,GuildhouseItem,, Alle Einkaufspassagen ,Attraktivität(5) Arbeitskräfte(-10%) Krankheitsgefahr(-200%) ,Expedition: Weiblich Redegabe (5) ,Selten
0,190832,Bechamelbirne,,GuildhouseItem,, Alle Eisenhütten und Schmieden ,Produktion(60%) Attraktivität(-1) Arbeitskräfte(-50%) ,,Episch
0,191686,Lord Footprints 'Gigantische Schlote'-Verordnung,,GuildhouseItem,, Alle Eisenhütten und Schmieden ,Produktion(55%) Attraktivität(60) ,,Episch
0,191689,Greens Gesetz zur Aufschiebung der Apokalypse,,GuildhouseItem,, Alle Eisenhütten und Schmieden ,Produktion(-30%) Attraktivität(-80) ,,Episch
0,190831,Flammenofen,,GuildhouseItem,, Alle Eisenhütten und Schmieden ,Produktion(50%) Attraktivität(-2) Brandgefahr(30%) ,,Selten
0,191685,Umfassende Kohlennutzungs-genehmigung,,GuildhouseItem,, Alle Eisenhütten und Schmieden ,Produktion(40%) Attraktivität(40) ,,Selten
0,191688,Tag-und-Nachtverschmutzungs-Statut,,GuildhouseItem,, Alle Eisenhütten und Schmieden ,Produktion(-20%) Attraktivität(-60) ,,Selten
0,190830,Kalzinierofen,,GuildhouseItem,, Alle Eisenhütten und Schmieden ,Produktion(40%) Attraktivität(-3) Brandgefahr(50%) ,,Ungewöhnlich
0,191684,Kohlennutzungs-genehmigung,,GuildhouseItem,, Alle Eisenhütten und Schmieden ,Produktion(25%) Attraktivität(20) ,,Ungewöhnlich
0,191687,Nachtverschmutzungs-Statut,,GuildhouseItem,, Alle Eisenhütten und Schmieden ,Produktion(-10%) Attraktivität(-40) ,,Ungewöhnlich
0,125060,Yebebas robustes Gewächshaus,Land of Lions,GuildhouseItem,, alle enbesanischen Nutzpflanzenfarmen ,Produktion(35%) Unterhaltskosten(-50%) ,,Episch
0,125059,Mückennetz,Land of Lions,GuildhouseItem,, alle enbesanischen Nutzpflanzenfarmen ,Produktion(25%) ,Expedition: Heilkunst (20) Jagdglück (15) ,Selten
0,125058,Vogelhaus,Land of Lions,GuildhouseItem,, alle enbesanischen Nutzpflanzenfarmen ,Produktion(20%) Unterhaltskosten(20%) ,,Ungewöhnlich
0,125116,Calla Lily aus der blühenden Wüste,Land of Lions,GuildhouseItem,," Alle enbesanischen Nutzpflanzenfarmen, einschließlich Bienen  Orchideenzuchtbetrieb ",Fruchtbarkeit bereitgestellt(Indigo-Fruchtbarkeit) Anzahl Module(-10%) ,Expedition: Weiblich Heilkunst (45) Redegabe (20) Unterhalter ,Legendär
0,137631,"Schneller reich werden, Band VII: Maschinenmenschen",,GuildhouseItem,, Alle Fertigungsstraßen ,Produktion(80%) Unterhaltskosten(130%) Arbeitskräfte(-80%) Ersatzarbeitskräfte(Ingenieure--Arbeitskraft) ,,Episch
0,136833,"Schneller reich werden, Band VIII: Weg mit dem Sand im Getriebe!",,GuildhouseItem,, Alle Fertigungsstraßen  Alle Manufakturen ,Produktion(55%) Unterhaltskosten(-15%) ,,Legendär
0,136831,"Schneller reich werden, Band IX: Leistung zahlt sich aus",,GuildhouseItem,, Alle Fertigungsstraßen  Alle Manufakturen ,Produktion(75%) Unterhaltskosten(125%) Arbeitskräfte(-10%) Brandgefahr(100%) Krankheitsgefahr(350%) Aufstandsgefahr(50%) ,,Selten
0,136838,"Schneller reich werden, Band IV: Nachtbetrieb",,GuildhouseItem,, Alle Fertigungsstraßen  Motorenfabrik ,Produktion(120%) Attraktivität(-35) Unterhaltskosten(100%) Arbeitskräfte(100%) Brandgefahr(250%) Krankheitsgefahr(350%) Aufstandsgefahr(100%) ,,Selten
0,190896,Grandiose Kupferdestille,,GuildhouseItem,, Alle Getränkehersteller ,Produktion(50%) Unterhaltskosten(-25%) ,,Episch
0,190895,Dampfgetriebene Braumaschine,,GuildhouseItem,, Alle Getränkehersteller ,Produktion(40%) Brandgefahr(20%) ,,Selten
0,190894,Kupferdestille,,GuildhouseItem,, Alle Getränkehersteller ,Produktion(30%) Brandgefahr(40%) ,,Ungewöhnlich
0,190852,Vincent-Sägemaschine,,GuildhouseItem,, Alle Holzfällerhütten ,Produktion(50%) ,Expedition: Geschick (20) ,Episch
0,190733,Holzfäller,,GuildhouseItem,, Alle Holzfällerhütten ,Produktion(10%) ,Expedition: Männlich Geschick (10) ,Gewöhnlich
0,190851,Zwei-Mann-Säge,,GuildhouseItem,, Alle Holzfällerhütten ,Produktion(35%) ,Expedition: Geschick (15) ,Selten
0,190735,Förster,,GuildhouseItem,, Alle Holzfällerhütten ,Attraktivität(3) ,Expedition: Männlich Geschick (20) ,Ungewöhnlich
0,190850,Bogensäge,,GuildhouseItem,, Alle Holzfällerhütten ,Produktion(25%) ,Expedition: Geschick (10) ,Ungewöhnlich
